X,Y,FID,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE
3399696.95464088,4687922.61063265,722,1220,Afyon,TUR-AFY,Afyon,TU,Turkey,Provincial capital,0,0, ,0,1, 
3273684.07524685,4676222.62702087,723,1221,Usak,TUR-USA,Usak,TU,Turkey,Provincial capital,0,0, ,0,1, 
3615879.63273301,4562206.02757752,724,1222,Konya,TUR-KON,Konya,TU,Turkey,Provincial capital,1351000,2,"1,000,000 to 4,999,999",0,1,UN_Habitat_2020
3237838.96817972,4547970.55328644,725,1223,Denizli,TUR-DNZ,Denizli,TU,Turkey,Provincial capital,0,0, ,0,1, 
3401589.49326437,4546281.03214192,726,1224,Isparta,TUR-ISP,Isparta,TU,Turkey,Provincial capital,0,0, ,0,1, 
3371125.47027019,4539476.33979951,727,1225,Burdur,TUR-BRD,Burdur,TU,Turkey,Provincial capital,0,0, ,0,1, 
3157800.14141009,4469817.03642923,728,1226,Mugla,TUR-MUG,Mugla,TU,Turkey,Provincial capital,0,0, ,0,1, 
3418510.1720174,4424202.57052348,729,1227,Antalya,TUR-ANT,Antalya,TU,Turkey,Provincial capital,1164000,2,"1,000,000 to 4,999,999",44820,1,UN_Habitat_2020
4462575.56744489,5559237.16011379,730,1228,Majkop,RUS-ADY,Respublika Adygeya,RS,Russia,Provincial capital,0,0, ,0,0, 
4562874.31170026,5313037.98440821,731,1229,Sokhumi,GEO-ABK,Abkhazia,GG,Georgia,Provincial capital,0,0, ,0,0, 
4366617.93670273,4676080.1643715,732,1230,Elazig,TUR-ELZ,Elazig,TU,Turkey,Provincial capital,0,0, ,0,1, 
4264538.85952547,4629697.9272831,733,1231,Malatya,TUR-MLT,Malatya,TU,Turkey,Provincial capital,0,0, ,0,1, 
4261198.60760713,4546281.03214192,734,1232,Adiyaman,TUR-ADY,Adiyaman,TU,Turkey,Provincial capital,0,0, ,0,1, 
4111807.9622626,4521105.16446581,735,1233,Kahramanmaras,TUR-KMA,Kahraman Maras,TU,Turkey,Provincial capital,0,0, ,0,0, 
4318862.55639241,4461292.8410921,736,1234,Sanhurfa,TUR-URF,Urfa,TU,Turkey,Provincial capital,0,0, ,0,0, 
4162235.35252341,4448729.14466569,737,1235,Aintab,TUR-GZN,Gaziantep,TU,Turkey,Provincial capital,0,0, ,0,0, 
4682432.11184647,5509186.23579439,738,1236,Cherkessk,RUS-KCH,Karachayevo-Cherkesskaya Resp.,RS,Russia,Provincial capital,126884,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
3803898.58761118,4742032.18093335,739,1237,Kirsehir,TUR-KRS,Kirsehir,TU,Turkey,Provincial capital,0,0, ,0,1, 
3949504.13728715,4683211.9693176,740,1238,Kayseri,TUR-KYS,Kayseri,TU,Turkey,Provincial capital,0,0, ,0,1, 
3865457.81139537,4667955.57941653,741,1239,Nevsehir,TUR-NVS,Nevsehir,TU,Turkey,Provincial capital,0,0, ,0,1, 
3862118.57266268,4576036.54138851,742,1240,Nigde,TUR-NIG,Nigde,TU,Turkey,Provincial capital,0,0, ,0,1, 
3932249.844143,4439106.64083905,743,1241,Seyhan,TUR-ADA,Adana,TU,Turkey,Provincial capital,0,0, ,0,0, 
3856775.56594733,4410849.40090721,744,1242,Mersin,TUR-ICE,Icel,TU,Turkey,Provincial capital,0,0, ,44860,0, 
4020490.02162406,4332775.45300437,745,1243,Antioch,TUR-HAT,Hatay,TU,Turkey,Provincial capital,0,0, ,0,0, 
3984347.36957375,4234910.58069625,746,1244,Al Ladhiqiyah,SYR-ALD,Al Ladhiqiyah,SY,Syria,Provincial capital,0,0, ,45010,1, 
3779296.52500501,4178295.88333079,747,1245,Ammochostos,CYP-FMG,Farmagusta,CY,Cyprus,Provincial capital,0,0, ,44970,0, 
3996147.46348655,4149214.19044456,748,1246,Tartus,SYR-TRT,Tartus,SY,Syria,Provincial capital,0,0, ,45003,1, 
4008289.18516764,4075054.1246311,749,1247,Tripoli,LBN-ASH,Ash Shamal,LE,Lebanon,Other,0,0, ,45025,0, 
3951841.51966089,4013146.30384638,750,1248,Beirut,LBN-BYR,Bayrut,LE,Lebanon,National and provincial capital,2302000,2,"1,000,000 to 4,999,999",45030,0,UN_Habitat_2020
3998484.82743875,4007739.79428632,751,1249,Zahle,LBN-ABI,Al Biqa',LE,Lebanon,Provincial capital,0,0, ,0,0, 
3955548.45266453,4006440.72585605,752,1250,B'abda,LBN-JLB,Jabal Lubnan,LE,Lebanon,Provincial capital,0,0, ,0,0, 
4136552.2761293,4330320.1613943,753,1251,Aleppo,SYR-HAL,Halab,SY,Syria,Other,0,0, ,0,0, 
4345578.56631158,4293330.95879799,754,1252,Ar Raqqah,SYR-ARQ,Ar Raqqah,SY,Syria,Provincial capital,0,0, ,0,1, 
4078857.28702106,4291406.73775201,755,1253,Idlib,SYR-IDL,Idlib,SY,Syria,Provincial capital,0,0, ,0,1, 
4091214.41196418,4182650.37043783,756,1254,Hamah,SYR-HAM,Hamah,SY,Syria,Provincial capital,0,0, ,0,1, 
4087448.36418521,4127773.83361223,757,1255,Homs,SYR-HIM,Hims,SY,Syria,Other,0,0, ,0,0, 
3913214.20489133,5164425.04483985,758,1256,Sinop,TUR-SIN,Sinop,TU,Turkey,Provincial capital,0,0, ,44460,1, 
3760706.72426764,5069889.81154861,759,1257,Kastamonu,TUR-KST,Kastamonu,TU,Turkey,Provincial capital,0,0, ,0,1, 
4044348.68231119,5055655.48779885,760,1258,Samsun,TUR-SMS,Samsun,TU,Turkey,Provincial capital,0,0, ,44450,1, 
3989134.32160129,4960853.45177653,761,1259,Amasya,TUR-AMS,Amasya,TU,Turkey,Provincial capital,0,0, ,0,1, 
3892174.83450017,4946777.67784155,762,1260,Corum,TUR-COR,Corum,TU,Turkey,Provincial capital,0,0, ,0,1, 
3875587.77013826,4839529.38640025,763,1261,Yozgat,TUR-YZG,Yozgat,TU,Turkey,Provincial capital,0,0, ,0,1, 
3796439.62563316,5615541.45224593,764,1262,Simferopol',UKR-KRM,Crimean,UP,Ukraine,Provincial capital,0,0, ,0,0, 
4216336.62751523,5009982.24723172,765,1263,Ordu,TUR-ORD,Ordu,TU,Turkey,Provincial capital,0,0, ,44420,1, 
4273555.73255025,4999517.79664121,766,1264,Giresun,TUR-GRS,Giresun,TU,Turkey,Provincial capital,0,0, ,44410,1, 
4070175.02315146,4910508.94120862,767,1265,Tokat,TUR-TOK,Tokat,TU,Turkey,Provincial capital,0,0, ,0,1, 
4120824.83528738,4829389.02830738,768,1266,Sivas,TUR-SIV,Sivas,TU,Turkey,Provincial capital,0,0, ,0,1, 
4634600.5768209,5106210.5729223,769,1267,Bat'umi,GEO-AJR,Ajaria,GG,Georgia,Provincial capital,155000,5,"100,000 to 249,999",44350,0,UN_Data_2010_2020
4655158.05771139,5039371.86526147,770,1268,Coruh,TUR-ART,Artvin,TU,Turkey,Provincial capital,0,0, ,0,0, 
4511000.20290868,5015292.39715164,771,1269,Rize,TUR-RIZ,Rize,TU,Turkey,Provincial capital,0,0, ,44380,1, 
4421387.47208397,5012489.60032674,772,1270,Trabzon,TUR-TRB,Trabzon,TU,Turkey,Provincial capital,0,0, ,44390,1, 
4395338.70936859,4933600.38150217,773,1271,Gumushane,TUR-GMS,Gumshane,TU,Turkey,Provincial capital,0,0, ,0,0, 
4596604.45826876,4852001.90429589,774,1272,Erzurum,TUR-ERR,Erzurum,TU,Turkey,Provincial capital,0,0, ,0,1, 
4397676.07332078,4828231.99814862,775,1273,Erzincan,TUR-ERZ,Erzincan,TU,Turkey,Provincial capital,0,0, ,0,1, 
4818575.963169,5385626.85926112,776,1274,Nal'chik,RUS-KBK,Kabardino-Balkarskaya Resp.,RS,Russia,Provincial capital,265051,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
4972271.6710404,5319584.99331699,777,1275,Vladikavkaz,RUS-NOS,Respublika Severnaya Osetiya,RS,Russia,Provincial capital,327448,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
4985220.90165769,5347504.7983739,778,1276,Nazran,RUS-ING,Ingushskaya Respublika,RS,Russia,Provincial capital,100574,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
4985234.93888387,5119399.04526675,779,1277,T'Bilisi,GEO-TBL,T'bilisi,GG,Georgia,National and provincial capital,1113800,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
4795420.61909358,4952492.91063524,780,1278,Kars,TUR-KAR,Kars,TU,Turkey,Provincial capital,0,0, ,0,1, 
4957354.74184842,4896218.99923437,781,1279,Yerevan,ARM,Armenia,AM,Armenia,National capital,1079732,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
4793640.28617171,4825915.68171267,782,1280,Agri,TUR-AGR,Agri,TU,Turkey,Provincial capital,0,0, ,0,1, 
4400826.97005819,4738401.64948323,783,1281,Tunceli,TUR-TNC,Tunceli,TU,Turkey,Provincial capital,0,0, ,0,1, 
4508217.00044221,4705212.73536319,784,1282,Bingol,TUR-BNG,Bingol,TU,Turkey,Provincial capital,0,0, ,0,1, 
4619981.21103367,4683069.43262745,785,1283,Mus,TUR-MUS,Mus,TU,Turkey,Provincial capital,0,0, ,0,1, 
4689110.62615502,4635235.29882983,786,1284,Bitlis,TUR-BTL,Bitlis,TU,Turkey,Provincial capital,0,0, ,0,1, 
4667960.02640474,4571517.90674023,787,1285,Siirt,TUR-SII,Siirt,TU,Turkey,Provincial capital,0,0, ,0,1, 
4478494.37141739,4567284.42381787,788,1286,Diyarbakir,TUR-DYR,Diyarbakir,TU,Turkey,Provincial capital,0,0, ,0,1, 
4536269.51271863,4482124.98782813,789,1287,Mardin,TUR-MRD,Mardin,TU,Turkey,Provincial capital,0,0, ,0,1, 
4538162.05134215,4368671.46340187,790,1288,Al-Hasakah,SYR-AHS,Al Hasakah,SY,Syria,Provincial capital,0,0, ,0,0, 
4469923.31848535,4209636.20234776,791,1289,Dayr az Zawr,SYR-DAZ,Dayr az Zawr,SY,Syria,Provincial capital,0,0, ,0,1, 
4832267.60094125,4648737.87160082,792,1290,Van,TUR-VAN,Van,TU,Turkey,Provincial capital,0,0, ,0,1, 
4870338.861023,4518576.88398753,793,1291,Hakkari,TUR-HKK,Hakkari,TU,Turkey,Provincial capital,0,0, ,0,1, 
4786738.37364554,4420542.74353542,794,1292,Dahuk,IRQ-DAH,Dahuk,IZ,Iraq,Provincial capital,0,0, ,0,1, 
4802002.93603326,4346893.3824337,795,1293,Al Mawsil,IRQ-NIN,Ninawa,IZ,Iraq,Other,2020000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
4899839.08659428,4325417.43749695,796,1294,Arbil,IRQ-IRB,Arbil,IZ,Iraq,Provincial capital,1395000,2,"1,000,000 to 4,999,999",0,1,UN_Habitat_2020
4941583.21822142,4227800.45091458,797,1295,Kirkuk,IRQ-ATA,At Ta'min,IZ,Iraq,Provincial capital,0,0, ,0,0, 
4884142.70449689,4054880.9193348,798,1296,Samarra,IRQ-SAD,Salah ad Din,IZ,Iraq,Provincial capital,0,0, ,0,0, 
4155923.53772174,3676110.81908367,799,1297,An Nabk,SAU-AQR,Al Qurayyat,SA,Saudi Arabia,Provincial capital,0,0, ,0,0, 
3962974.36636992,3611123.24919905,800,1298,At Tafilah,JOR-ATF,At Tafilah,JO,Jordan,Provincial capital,0,0, ,0,1, 
4074293.73321115,3297385.67361644,801,1299,Tabuk,SAU-TAB,Tabuk,SA,Saudi Arabia,Provincial capital,512629,3,"500,000 to 999,999",0,1,UN_Data_2010_2020
4647588.89798143,3181902.22530791,802,1300,Ha'il,SAU-HAI,Ha'il,SA,Saudi Arabia,Provincial capital,310897,4,"250,000 to 499,999",0,1,UN_Data_2010_2020
4912896.5254354,3040420.22495451,803,1301,Buraydah,SAU-AQA,Al Qasim,SA,Saudi Arabia,Provincial capital,467410,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
4070508.65596413,3856345.08552336,804,1302,As Suwayda,SYR-ASW,As Suwayda',SY,Syria,Provincial capital,0,0, ,0,0, 
3978113.69901544,3528253.99575041,805,1303,Ma'an,JOR-MAA,Ma'an,JO,Jordan,Provincial capital,0,0, ,0,1, 
3766306.21431636,3152649.61309526,806,1304,Al Ghurdaqah,EGY-ABA,Al Bahr al Ahmar,EG,Egypt,Provincial capital,0,0, ,47990,0, 
4419383.7225229,2805893.23052843,807,1305,Medina,SAU-AMD,Al Madinah,SA,Saudi Arabia,Other,1100093,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
3896182.3336223,3864377.53754487,808,1306,Haifa,ISR-HEF,Hefa,IS,Israel,Provincial capital,282364,4,"250,000 to 499,999",45080,0,UN_Data_2010_2020
3881343.54867369,3752381.17330931,809,1307,Ramla,ISR-HMR,Hamerkaz,IS,Israel,Provincial capital,0,0, ,0,0, 
3873918.64815395,3665258.87873931,810,1308,Beersheba,ISR-HDR,Hadarom,IS,Israel,Provincial capital,208277,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
3762599.28131272,3650073.33845574,811,1309,El'Arish,EGY-SSI,Shamal Sina',EG,Egypt,Provincial capital,0,0, ,0,0, 
3870578.39623561,3769219.55124526,812,1310,Tel Aviv-Yafo,ISR-TAV,Tel Aviv,IS,Israel,Provincial capital,447730,4,"250,000 to 499,999",45090,0,UN_Data_2010_2020
3834510.88571491,3700989.53268735,813,1311,Gaza City,ISR-GAZ,Gaza Strip,GZ,Gaza Strip,Other,0,0, ,0,0, 
3942569.15806679,3972985.96961878,814,1312,Sidon,LBN-SAY,Sayda,LE,Lebanon,Provincial capital,0,0, ,45040,0, 
3946276.10949198,3946292.37020288,815,1313,Nabatiyet et Tahta,LBN-ANB,An Nabatiyah,LE,Lebanon,Provincial capital,0,0, ,0,0, 
3927719.35702727,3855550.93902203,816,1314,Nazareth,ISR-HZF,Hazafon,IS,Israel,Provincial capital,0,0, ,0,0, 
4040897.21945529,3961859.9568316,817,1315,Damascus,SYR-DMS,Dimashq,SY,Syria,National and provincial capital,0,0, ,0,0, 
3988021.23588319,3911242.81947315,818,1316,Al Qunaytirah,SYR-AQN,Al Qunaytirah,SY,Syria,Provincial capital,0,0, ,0,1, 
4019190.58343879,3845634.12144317,819,1317,Dar'a,SYR-DAR,Dar'a,SY,Syria,Provincial capital,0,0, ,0,1, 
3992028.75342689,3836649.14700339,820,1318,Irbid,JOR-IRB,Irbid,JO,Jordan,Provincial capital,1770158,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020
4033472.31893557,3800555.47703384,821,1319,Al Mafraq,JOR-AMF,Al Mafraq,JO,Jordan,Provincial capital,0,0, ,0,1, 
4014926.60098328,3774249.89700684,822,1320,Az Zarqa',JOR-AZR,Az Zarqa,JO,Jordan,Provincial capital,1364878,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
3976665.98572062,3768955.97660992,823,1321,As-Salt,JOR-ABA,Al Balqa',JO,Jordan,Provincial capital,0,0, ,0,0, 
4000032.73558025,3756667.65757803,824,1322,Amman,JOR-AMM,'Amman,JO,Jordan,National and provincial capital,4007526,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
3974439.81428443,3656147.16840407,825,1323,Al Karak,JOR-AKA,Al Karak,JO,Jordan,Provincial capital,0,0, ,0,1, 
3921253.26168859,3733647.51755995,826,1324,Jerusalem,ISR-YRS,Yerushalayim,IS,Israel,National and provincial capital,910370,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
3947277.98427253,3744029.75226638,827,1325,Ariha,ISR-WBK,West Bank,WE,West Bank,Other,0,0, ,0,0, 
4567806.55454518,3630580.65642994,828,1326,Ar'ar,SAU-AHA,Al Hudud ash Shamaliyah,SA,Saudi Arabia,Provincial capital,167057,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
4467619.00280581,3503549.45536681,829,1327,Sakakah,SAU-AJA,Al Jawf,SA,Saudi Arabia,Provincial capital,150257,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
4969635.73049787,3994478.64827536,830,1328,Ba qubah,IRQ-DIY,Diyala,IZ,Iraq,Provincial capital,0,0, ,0,0, 
4821469.38180895,3952786.52210667,831,1329,Ar-Ramadi,IRQ-AAN,Al Anbar,IZ,Iraq,Provincial capital,0,0, ,0,0, 
4942362.68954839,3939721.52968053,832,1330,Baghdad,IRQ-BGH,Baghdad,IZ,Iraq,National and provincial capital,7816000,1,"5,000,000 and greater",0,1,UN_Habitat_2020
4900840.96137481,3844180.55174352,833,1331,Karbala',IRQ-KRB,Karbala',IZ,Iraq,Provincial capital,0,0, ,0,1, 
4947705.67784216,3828728.12630148,834,1332,Al-Hillah,IRQ-BAB,Babil,IZ,Iraq,Provincial capital,0,0, ,0,0, 
5001362.12750531,3761604.16361511,835,1333,Ad Diwaniyah,IRQ-AQD,Al Qadisiyah,IZ,Iraq,Provincial capital,0,0, ,0,0, 
4935160.1924822,3761118.68361568,836,1334,An Najaf,IRQ-ANA,An Najaf,IZ,Iraq,Provincial capital,1066000,2,"1,000,000 to 4,999,999",0,1,UN_Habitat_2020
3439660.77176769,336786.53509375,837,1335,Arua,UGA-NIL,Nile,UG,Uganda,Provincial capital,0,0, ,0,0, 
3593949.58007732,309478.446727959,838,1336,Gulu,UGA-NRT,Northern,UG,Uganda,Provincial capital,149802,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
3370197.74225522,74697.5388508027,839,1337,Fort Portal,UGA-WST,Western,UG,Uganda,Provincial capital,0,0, ,0,0, 
3621590.31529775,64933.675332404,840,1338,Bombo,UGA-NRB,North Buganda,UG,Uganda,Provincial capital,0,0, ,0,0, 
3696140.86295621,48758.7544672471,841,1339,Jinja,UGA-BUS,Busoga,UG,Uganda,Provincial capital,0,0, ,0,0, 
3626232.01335101,35956.501316501,842,1340,Kampala,UGA-CNT,Central,UG,Uganda,National and provincial capital,1507114,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
2537416.84353324,1150101.72564499,843,1341,Birao,CAF-VAK,Vakaga,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
3523818.29017545,1065800.59211569,844,1342,Malakal, ,A'ali an Nil,OD,South Sudan,Provincial capital,0,0, ,0,0, 
3116054.99659731,859302.516204467,845,1343,Wau, ,Bahr al Ghazal,OD,South Sudan,Provincial capital,0,0, ,0,0, 
2949410.05810861,600787.416428843,846,1344,Obo,CAF-HMB,Haut-Mbomou,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
2540949.45334622,528028.421264486,847,1345,Bangassou,CAF-MBO,Mbomou,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
2804806.38321318,57775.9427011213,848,1346,Kisangani,ZAR-HZA,Haut-Zaire,CG,"Congo, DRC",Provincial capital,1192000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
3482074.15854831,2482734.87573167,849,1347,Wadi Halfa,SDN-ASH,Ash Shamaliyah,SU,Sudan,Other,0,0, ,0,0, 
3392350.19836448,2174843.18130914,850,1348,Dongola,SDN-ASH,Ash Shamaliyah,SU,Sudan,Provincial capital,0,0, ,0,0, 
3615657.21085791,1760758.56954281,851,1349,Omdurman,SDN-AKH,Al Khartum,SU,Sudan,Other,0,0, ,0,0, 
3621222.63944836,1752668.52697327,852,1350,Khartoum,SDN-AKH,Al Khartum,SU,Sudan,National and provincial capital,6028000,1,"5,000,000 and greater",0,0,UN_Habitat_2020
2821949.46541977,1531457.51828008,853,1351,El Fasher,SDN-DRF,Darfur,SU,Sudan,Provincial capital,0,0, ,0,0, 
3357395.77356188,1480303.87964205,854,1352,El Obeid,SDN-KRD,Kurdufan,SU,Sudan,Other,0,0, ,0,0, 
4912896.5254354,1977157.45555619,855,1353,Najran,SAU-NJR,Najran,SA,Saudi Arabia,Provincial capital,298288,4,"250,000 to 499,999",0,1,UN_Data_2010_2020
4432167.63809072,2442912.65466338,856,1354,Mecca,SAU-MKK,Makkah,SA,Saudi Arabia,Other,1534731,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
4143276.86275105,2227561.29105599,857,1355,Port Sudan,SDN-ASR,Ash Sharqiyah,SU,Sudan,Other,0,0, ,0,0, 
4871897.7852554,1914191.37762935,858,1356,Sa'Dah,YEM-SDH,Sa'dah,YM,Yemen,Provincial capital,0,0, ,0,0, 
4338120.59909762,1727260.70236867,859,1357,Asmara,ERI-HMS,Hamasen,ER,Eritrea,National capital,0,0, ,0,0, 
4170918.61115707,1414069.63402637,860,1358,Gonder,ETH-GND,Gonder,ET,Ethiopia,Provincial capital,0,0, ,0,1, 
4360718.89372118,2456744.93628629,861,1359,Jeddah,SAU-MKK,Makkah,SA,Saudi Arabia,Other,3430697,2,"1,000,000 to 4,999,999",48140,0,UN_Data_2010_2020
4731968.8382643,2063314.83383974,862,1360,Abha,SAU-ASI,'Asir,SA,Saudi Arabia,Provincial capital,236157,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
4738977.96425024,1903199.2042547,863,1361,Jaizan,SAU-JIZ,Jizan,SA,Saudi Arabia,Provincial capital,127743,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
4853864.02078426,1769197.90488664,864,1362,Hajjah,YEM-HJJ,Hajjah,YM,Yemen,Provincial capital,0,0, ,0,1, 
4921379.39437571,1730890.67994842,865,1363,Sanaa,YEM-SAN,San'a',YM,Yemen,National and provincial capital,3820000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
4780727.10654079,1665585.99986286,866,1364,Al Hudaydah,YEM-AHD,Al Hudaydah,YM,Yemen,Provincial capital,0,0, ,0,1, 
4941806.6348606,1637393.56380985,867,1365,Dhamar,YEM-DHM,Dhamar,YM,Yemen,Provincial capital,0,0, ,0,1, 
4394225.6236505,1516456.97978968,868,1366,Mek'ele,ETH-TGR,Tigray,ET,Ethiopia,Provincial capital,0,0, ,0,0, 
4917984.0435814,1570545.52685431,869,1367,Ibb,YEM-IBB,Ibb,YM,Yemen,Provincial capital,0,0, ,0,1, 
4899727.87565672,1524929.64152816,870,1368,Ta'izz,YEM-TAZ,Ta'izz,YM,Yemen,Provincial capital,0,0, ,0,1, 
4998245.29222616,1463536.51676344,871,1369,Lahij,YEM-LHJ,Lahij,YM,Yemen,Provincial capital,0,0, ,0,1, 
4819131.99943523,1341953.3708776,872,1370,Obock,DJI-OBC,Obock,DJ,Djibouti,Provincial capital,0,0, ,0,1, 
4775606.52170058,1321056.84947238,873,1371,Tadjoura,DJI-TDJ,Tadjoura,DJ,Djibouti,Provincial capital,0,0, ,0,1, 
4797870.20716896,1288857.41046204,874,1372,Djibouti,DJI-DJI,Djibouti,DJ,Djibouti,National and provincial capital,0,0, ,47850,1, 
4417525.22693611,1241554.83051926,875,1373,Dese,ETH-WEO,Welo,ET,Ethiopia,Provincial capital,0,0, ,0,0, 
4690257.77333137,1039847.04442618,876,1374,Harar,ETH-HRR,Harerge,ET,Ethiopia,Provincial capital,0,0, ,0,0, 
4754678.36224697,1249348.41316183,877,1375,Ali Sabieh,DJI-ASA,'Ali Sabih,DJ,Djibouti,Provincial capital,0,0, ,0,0, 
4716829.50561878,1243903.02459408,878,1376,Dikhil,DJI-DKH,Dikhil,DJ,Djibouti,Provincial capital,0,0, ,0,1, 
4904737.24955938,1069299.5054183,879,1377,Hargeysa,SOM-WGL,Woqooyi Galbeed,SO,Somalia,Provincial capital,0,0, ,0,0, 
4449997.01539069,781854.708841847,880,1378,Goba,ETH-BAL,Bale,ET,Ethiopia,Provincial capital,0,0, ,0,0, 
3856775.56594733,282063.710425366,881,1379,Moroto,UGA-KRM,Karamoja,UG,Uganda,Provincial capital,0,0, ,0,0, 
3803452.74909687,120343.390996425,882,1380,Mbale,UGA-EST,Eastern,UG,Uganda,Provincial capital,0,0, ,0,0, 
3867461.56095645,31280.6767479595,883,1381,Kakamega,KEN-WST,Western,KE,Kenya,Provincial capital,0,0, ,0,0, 
4200084.20915161,1156663.6662091,884,1382,Debre Markos,ETH-GOJ,Gojam,ET,Ethiopia,Provincial capital,0,0, ,0,0, 
4067614.24256009,1015828.10673109,885,1383,Nek'emte,ETH-WEL,Welega,ET,Ethiopia,Provincial capital,0,0, ,0,0, 
4308064.33726012,1009402.08552348,886,1384,Addis Ababa,ETH-SHE,Shewa,ET,Ethiopia,National and provincial capital,3881000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
3955961.22448464,910215.990700716,887,1385,Gore,ETH-ILB,Ilubabor,ET,Ethiopia,Provincial capital,0,0, ,0,0, 
4357045.02741172,887843.074785513,888,1386,Asela,ETH-ARS,Arsi,ET,Ethiopia,Provincial capital,0,0, ,0,0, 
4100787.33967675,857280.596811832,889,1387,Jima,ETH-KEF,Kefa,ET,Ethiopia,Provincial capital,0,0, ,0,0, 
4283239.87120039,787911.530468652,890,1388,Awasa,ETH-SID,Sidamo,ET,Ethiopia,Provincial capital,0,0, ,0,0, 
4180046.69511941,672868.860819116,891,1389,Arba Minch,ETH-GGO,Gamo Gofa,ET,Ethiopia,Provincial capital,0,0, ,0,0, 
4883218.97395972,466097.001317512,892,1390,Xuddur,SOM-BAK,Bakool,SO,Somalia,Provincial capital,0,0, ,0,0, 
4700688.29819272,370568.592173179,893,1391,Garbahaarey,SOM-GED,Gedo,SO,Somalia,Provincial capital,0,0, ,0,0, 
4842397.55968414,348970.896977054,894,1392,Baydhabo,SOM-BAY,Bay,SO,Somalia,Provincial capital,0,0, ,0,0, 
4990820.39170639,200408.046427433,895,1393,Marka,SOM-SHO,Shabeellaha Hoose,SO,Somalia,Provincial capital,0,0, ,47150,0, 
4458012.01363495,194616.443573102,896,1394,Wajir,KEN-NES,North-Eastern,KE,Kenya,Provincial capital,0,0, ,0,0, 
4740351.5307795,120599.920083306,897,1395,Bu'aale,SOM-JDH,Jubbada Dhexe,SO,Somalia,Provincial capital,0,0, ,0,0, 
1159058.68316223,9202989.21547468,898,1396,Trondheim,NOR-STR,Sor-Trondelag,NO,Norway,Provincial capital,0,0, ,23090,0, 
986067.86841362,6997809.8720705,899,1397,Bremen,DEU-BRM,Bremen,GM,Germany,Provincial capital,568006,3,"500,000 to 999,999",30900,1,UN_Data_2010_2020
1083027.37393629,6870222.94027259,900,1398,Hannover,DEU-NDR,Niedersachsen,GM,Germany,Provincial capital,535061,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
1228521.7126747,6617049.49451202,901,1399,Erfurt,DEU-THR,Thuringen,GM,Germany,Provincial capital,212988,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
964935.303367319,6468820.06750846,902,1400,Frankfurt,DEU-HSS,Hessen,GM,Germany,Other,746878,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
1022135.37893431,6239303.46004764,903,1401,Stuttgart,DEU-BWR,Baden-Wurttemberg,GM,Germany,Provincial capital,632743,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
955488.618582524,7085388.16529554,904,1402,Bremerhaven,DEU-BRM,Bremen,GM,Germany,Other,113026,5,"100,000 to 249,999",30810,0,UN_Data_2010_2020
1136881.17373593,7589295.26826427,905,1403,Arhus,DNK-ARH,Arhus,DA,Denmark,Provincial capital,341497,4,"250,000 to 499,999",30260,1,UN_Data_2010_2020
1061430.93567172,7500702.73410997,906,1404,Vejle,DNK-VEJ,Vejle,DA,Denmark,Provincial capital,114464,5,"100,000 to 249,999",30190,1,UN_Data_2010_2020
